time (seconds),encoderLeft (meters),encoderRight (meters)
31.701,1.1283329725265503,0.8510263562202454
31.808,1.1383317708969116,0.8610249757766724
31.903,1.1483306884765625,0.8710237741470337
32.003,1.1583294868469238,0.8810224533081055
32.103,1.1683282852172852,0.8910211324691772
32.201,1.178327202796936,0.901019811630249
32.302,1.1883260011672974,0.9110184907913208
32.402,1.1983247995376587,0.9210171699523926
32.502,1.20832359790802,0.9310158491134644
32.602,1.2183223962783813,0.9410145282745361
32.703,1.2283213138580322,0.9510132670402527
32.805,1.238231897354126,0.9609003067016602
32.902,1.2394086122512817,0.959729015827179
33.005,1.24058198928833,0.9585525989532471
33.102,1.2417553663253784,0.9573763012886047
33.204,1.2429288625717163,0.9561998844146729
33.302,1.2441022396087646,0.9550235271453857
33.411,1.2452757358551025,0.9538471102714539
33.502,1.2464491128921509,0.9526708126068115
33.602,1.2476226091384888,0.9514943957328796
33.705,1.2488840818405151,0.9504294991493225
33.804,1.2588791847229004,0.9604227542877197
33.904,1.2688779830932617,0.9704213738441467
34.005,1.278876781463623,0.9804199934005737
34.102,1.2888754606246948,0.9904186129570007
34.203,1.2988742589950562,1.0004172325134277
34.302,1.3088730573654175,1.01041579246521
34.4,1.3188718557357788,1.0204144716262817
34.506,1.3288707733154297,1.030413269996643
34.603,1.338869571685791,1.0404118299484253
34.704,1.3488683700561523,1.0504106283187866
34.804,1.3588671684265137,1.0604093074798584
34.906,1.368865966796875,1.0704079866409302
35.002,1.3788648843765259,1.080406665802002
35.104,1.3888636827468872,1.0904053449630737
35.204,1.398862600326538,1.100404143333435
35.3,1.4088613986968994,1.1104028224945068
35.421,1.4188601970672607,1.1204015016555786
35.506,1.428858995437622,1.1304001808166504
35.602,1.4388577938079834,1.1403988599777222
35.703,1.4487450122833252,1.150309443473816
35.802,1.4476852416992188,1.1515752077102661
35.9,1.4576796293258667,1.1615684032440186
36.002,1.467678427696228,1.1715670824050903
36.1,1.4776771068572998,1.181565761566162
36.203,1.4876757860183716,1.1915644407272339
36.303,1.497674584388733,1.2015631198883057
36.404,1.5076732635498047,1.2115617990493774
36.502,1.5176721811294556,1.2215605974197388
36.602,1.527670979499817,1.2315592765808105
36.702,1.5376697778701782,1.2415579557418823
36.8,1.5476685762405396,1.251556634902954
36.904,1.5576674938201904,1.2615554332733154
37.003,1.5676662921905518,1.2715539932250977
37.104,1.577665090560913,1.281552791595459
37.203,1.5876638889312744,1.2915514707565308
37.303,1.5976628065109253,1.3015501499176025
37.402,1.6076616048812866,1.3115488290786743
37.509,1.617660403251648,1.321547508239746
37.605,1.6276593208312988,1.3315461874008179
37.703,1.6376581192016602,1.3415449857711792
37.803,1.6476569175720215,1.351543664932251
37.901,1.6575676202774048,1.3614307641983032
38.002,1.658744215965271,1.3602590560913086
38.093,1.6599177122116089,1.3590826988220215
38.199,1.6610910892486572,1.357906460762024
38.296,1.6622644662857056,1.3567299842834473
38.401,1.6635260581970215,1.3556650876998901
38.501,1.6735212802886963,1.3656584024429321
38.598,1.6835200786590576,1.375657081604004
38.701,1.6935187578201294,1.3856556415557861
38.808,1.7035175561904907,1.395654320716858
38.903,1.713516354560852,1.4056529998779297
39.011,1.7235150337219238,1.415651559829712
39.101,1.7335138320922852,1.4256502389907837
39.213,1.7435126304626465,1.4356489181518555
39.306,1.7535114288330078,1.4456475973129272
39.404,1.7635103464126587,1.455646276473999
39.503,1.77350914478302,1.4656450748443604
39.603,1.783508062362671,1.4756437540054321
39.699,1.7935068607330322,1.485642433166504
39.802,1.8035056591033936,1.4956411123275757
39.907,1.8135044574737549,1.5056397914886475
40.003,1.8235032558441162,1.5156384706497192
40.104,1.833502173423767,1.525637149810791
40.203,1.8435009717941284,1.5356358289718628
40.304,1.8534997701644897,1.5456345081329346
40.408,1.863498568534851,1.5556331872940063
40.51,1.8734973669052124,1.5656319856643677
40.594,1.8834962844848633,1.5756306648254395
40.693,1.8934950828552246,1.5856293439865112
40.8,1.903405785560608,1.5955164432525635
40.905,1.9045822620391846,1.594345211982727
41.002,1.9058438539505005,1.5932804346084595
41.107,1.9158391952514648,1.603273868560791
41.204,1.9258378744125366,1.6132724285125732
41.302,1.935836672782898,1.623271107673645
41.402,1.9458353519439697,1.6332697868347168
41.502,1.955834150314331,1.643268346786499
41.604,1.9658329486846924,1.6532670259475708
41.705,1.9758317470550537,1.6632657051086426
41.804,1.985830545425415,1.6732643842697144
41.904,1.995829463005066,1.6832630634307861
42.005,2.0058281421661377,1.693261742591858
42.095,2.015827178955078,1.7032605409622192
42.205,2.0258259773254395,1.713259220123291
42.307,2.035824775695801,1.7232578992843628
42.398,2.045823574066162,1.7332565784454346
42.503,2.0558223724365234,1.7432552576065063
42.603,2.0658211708068848,1.7532540559768677
42.699,2.075819969177246,1.7632527351379395
42.803,2.0858187675476074,1.7732514142990112
42.902,2.0958175659179688,1.783250093460083
43.001,2.105816602706909,1.7932487726211548
43.102,2.1158154010772705,1.8032474517822266
43.202,2.125814199447632,1.813246250152588
43.303,2.135812997817993,1.8232449293136597
43.402,2.1458117961883545,1.8332436084747314
43.502,2.155810594558716,1.8432422876358032
43.602,2.1657214164733887,1.8531293869018555
43.703,2.166897773742676,1.8519577980041504
43.799,2.1681594848632812,1.8508930206298828
